COMMAND,PWD,TTY,USER,"_raw","_time","active_time",datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,if,index,linecount,pfsense,punct,received,sent,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos,uid,v
,,,,"Nov 12 07:35:37 10.0.0.1 Nov 12 12:58:41 kea-dhcp4[25177]: WARN  [kea-dhcp4.dhcpsrv.0x29a70aa12000] DHCPSRV_MT_DISABLED_QUEUE_CONTROL disabling dhcp queue control when multi-threading is enabled.","2025-11-12T07:35:37.000-0600",,,7,12,35,november,37,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:___[-..]_______-__.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 07:35:37 10.0.0.1 Nov 12 12:58:41 kea-dhcp4[25177]: WARN  [kea-dhcp4.dhcpsrv.0x29a70aa12000] DHCPSRV_MT_DISABLED_QUEUE_CONTROL disabling dhcp queue control when multi-threading is enabled.","2025-11-12T07:35:37.000-0600",,,7,12,35,november,37,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:___[-..]_______-__.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:37 10.0.0.1 Nov 12 12:58:41 unbound[21030]: [21030:0] info: start of service (unbound 1.23.0).","2025-11-12T01:28:37.000-0600",,,1,12,28,november,37,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:____(_..).",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:37 10.0.0.1 Nov 12 12:58:41 unbound[21030]: [21030:0] info: start of service (unbound 1.23.0).","2025-11-12T01:28:37.000-0600",,,1,12,28,november,37,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:____(_..).",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:37 10.0.0.1 Nov 12 12:58:41 unbound[21030]: [21030:0] notice: init module 0: iterator","2025-11-12T01:28:37.000-0600",,,1,12,28,november,37,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:___:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:37 10.0.0.1 Nov 12 12:58:41 unbound[21030]: [21030:0] notice: init module 0: iterator","2025-11-12T01:28:37.000-0600",,,1,12,28,november,37,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:___:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 unbound[79603]: [79603:0] info: server stats for thread 0: requestlist max 0 avg 0 exceeded 0 jostled 0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:_________",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 unbound[79603]: [79603:0] info: server stats for thread 0: requestlist max 0 avg 0 exceeded 0 jostled 0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:_________",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 unbound[79603]: [79603:0] info: server stats for thread 0: 0 queries, 0 answers from cache, 0 recursions, 0 prefetch, 0 rejected by ip ratelimiting","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:__,____,__,__,_____",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 unbound[79603]: [79603:0] info: server stats for thread 0: 0 queries, 0 answers from cache, 0 recursions, 0 prefetch, 0 rejected by ip ratelimiting","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:__,____,__,__,_____",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 unbound[79603]: [79603:0] info: service stopped (unbound 1.23.0).","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:___(_..).",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 unbound[79603]: [79603:0] info: service stopped (unbound 1.23.0).","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:___(_..).",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 check_reload_status[506]: Restarting IPsec tunnels","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 check_reload_status[506]: Restarting IPsec tunnels","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[97162]: bound to 192.168.31.143 -- renewal in 21600 seconds.","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___..._--____.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[97162]: bound to 192.168.31.143 -- renewal in 21600 seconds.","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___..._--____.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 check_reload_status[506]: rc.newwanip starting em0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_.__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 check_reload_status[506]: rc.newwanip starting em0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_.__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[9095]: Creating resolv.conf","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:__.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[9095]: Creating resolv.conf","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:__.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[8224]: /sbin/route add default 192.168.31.1","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_//___...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[8224]: /sbin/route add default 192.168.31.1","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_//___...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[7179]: /sbin/route add -host 192.168.31.1 -iface em0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_//__-_..._-_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[7179]: /sbin/route add -host 192.168.31.1 -iface em0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_//__-_..._-_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[6252]: Adding new routes to interface: em0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_____:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[6252]: Adding new routes to interface: em0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_____:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[5029]: New Routers (em0): 192.168.31.1","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[5029]: New Routers (em0): 192.168.31.1","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[3949]: New Broadcast Address (em0): 192.168.31.255","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[3949]: New Broadcast Address (em0): 192.168.31.255","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[3169]: New Subnet Mask (em0): 255.255.255.0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[3169]: New Subnet Mask (em0): 255.255.255.0","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[2444]: New IP Address (em0): 192.168.31.143","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[2444]: New IP Address (em0): 192.168.31.143","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____():_...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[1423]: ifconfig em0 inet 192.168.31.143 netmask 255.255.255.0 broadcast 192.168.31.255 ","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____...__...__..._",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[1423]: ifconfig em0 inet 192.168.31.143 netmask 255.255.255.0 broadcast 192.168.31.255 ","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:____...__...__..._",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[456]: Starting add_new_address()","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:__()",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[456]: Starting add_new_address()","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:__()",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[99652]: REBOOT","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[99652]: REBOOT","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[97162]: DHCPACK from 192.168.31.1","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[97162]: DHCPACK from 192.168.31.1","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[97162]: DHCPREQUEST on em0 to 255.255.255.255 port 67","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_____...__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[97162]: DHCPREQUEST on em0 to 255.255.255.255 port 67","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_____...__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[98416]: PREINIT","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 dhclient[98416]: PREINIT","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: HOTPLUG: Configuring interface wan","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: HOTPLUG: Configuring interface wan","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: DEVD Ethernet attached event for wan","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:______",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: DEVD Ethernet attached event for wan","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:______",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: Hotplug event detected for WAN(wan) dynamic IP address (4: dhcp)","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_____()____(:_)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:36 10.0.0.1 Nov 12 12:58:40 php-fpm[435]: /rc.linkup: Hotplug event detected for WAN(wan) dynamic IP address (4: dhcp)","2025-11-12T01:28:36.000-0600",,,1,12,28,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_-[]:_/.:_____()____(:_)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:35 10.0.0.1 Nov 12 12:58:39 kernel: em0: link state changed to UP","2025-11-12T01:28:35.000-0600",,,1,12,28,november,35,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_:_:_____",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:35 10.0.0.1 Nov 12 12:58:39 kernel: em0: link state changed to UP","2025-11-12T01:28:35.000-0600",,,1,12,28,november,35,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_:_:_____",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:35 10.0.0.1 Nov 12 12:58:39 check_reload_status[506]: Linkup starting em0","2025-11-12T01:28:35.000-0600",,,1,12,28,november,35,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:35 10.0.0.1 Nov 12 12:58:39 check_reload_status[506]: Linkup starting em0","2025-11-12T01:28:35.000-0600",,,1,12,28,november,35,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] info: start of service (unbound 1.23.0).","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:____(_..).",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] info: start of service (unbound 1.23.0).","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:____(_..).",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] notice: init module 0: iterator","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:___:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] notice: init module 0: iterator","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:___:_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] notice: Restart of unbound 1.23.0.","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:____...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] notice: Restart of unbound 1.23.0.","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:____...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] info: server stats for thread 0: requestlist max 0 avg 0 exceeded 0 jostled 0","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:_________",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] info: server stats for thread 0: requestlist max 0 avg 0 exceeded 0 jostled 0","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:_________",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 kea2unbound[89875]: Unbound reloaded: /var/unbound/unbound.conf","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:__:_///.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 kea2unbound[89875]: Unbound reloaded: /var/unbound/unbound.conf","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:__:_///.",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 01:28:34 10.0.0.1 Nov 12 12:58:38 unbound[79603]: [79603:0] info: server stats for thread 0: 0 queries, 0 answers from cache, 0 recursions, 0 prefetch, 0 rejected by ip ratelimiting","2025-11-12T01:28:34.000-0600",,,1,12,28,november,34,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_[:]_:_____:__,____,__,__,_____",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
